left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,53,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.8093,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,19,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.3142,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,59,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.2987,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,59,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.7077,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,71,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.6995,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,53,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.4238,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,19,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.3057,Incongruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,53,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.2629,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,59,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.023,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,71,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.4998,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,19,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.9102,Incongruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,71,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.205,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,19,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.939,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,59,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.5166,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,53,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.9709,Incongruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,53,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.9495,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,19,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.4864,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,59,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,2.44,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,71,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.8316,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,59,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.0029,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,19,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.0411,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,71,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.9383,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,53,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.129,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,lira02,001,2022-04-25_13h06.15.278,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
