left,right,stim,ParticipantAnswer,response_training.keys,response_training.corr,response_training.rt,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Congr/Incongr,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,19,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.8662,nonsocial,0,0,0,0,1,Incongruent,,,,,,,,,,
B,A,63,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,2.095,nonsocial,1,0,1,0,1,,,,,,,,,,,
B,A,35,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,0.2515,nonsocial,2,0,2,0,1,,,,,,,,,,,
B,A,65,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,1.2326,nonsocial,3,0,3,0,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,19,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.7321,nonsocial,0,0,0,0,1,,,,,,,,,,,
A,B,65,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.2703,nonsocial,1,0,1,0,1,,,,,,,,,,,
A,B,63,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.5241,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,35,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.8157,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,65,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.3245,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
B,A,19,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.1693,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
B,A,35,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.1033,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
B,A,63,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.9547,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,19,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.638,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
A,B,35,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.6634,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
A,B,65,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.7916,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,63,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.7798,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,35,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.3384,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
B,A,63,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.8371,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
B,A,65,B,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.5456,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
B,A,19,A,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.7446,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,udsc88,001,2022-03-15_10h15.19.423,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
