left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
B,A,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,1.3553,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,1.439,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
B,A,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.2887,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.5257,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.4712,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.7102,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.7013,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.6398,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.5498,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.2178,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.8728,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.9981,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.7499,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.1836,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.7189,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.8103,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.0643,Incongruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.3153,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.5221,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,43,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.2865,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,61,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.0845,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,47,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.5162,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,57,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.9438,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,supu93,001,2022-04-25_12h15.42.538,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
