left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.4022,Incongruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,4.4943,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.8187,Incongruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.7974,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.8598,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.8798,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.4781,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.0657,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.5106,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.6836,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.9841,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.7707,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.6426,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.3574,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.096,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.6402,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,2.6346,Incongruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.9125,Incongruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,63,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,4.7514,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,77,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,2.3897,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,81,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.7312,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,11,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.8606,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,jame99,001,2022-04-12_10h28.14.670,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
